순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
164,국내도서,귀멸의 칼날 3,208161121 ,9791134841348 ,,고토게 코요하루 지음,학산문화사(만화),20171229,"5,000","4,500",250점,6324,만화
165,국내도서,나의 첫 투자 수업 2 : 투자편,263587554 ,9791187993803 ,3320,김정환.김이안 지음,트러스트북스,20210224,"17,000","15,300",850점,4259,경제경영
166,국내도서,귀멸의 칼날 5,294558672 ,9791168764262 ,7650,고토게 코요하루 지음,학산문화사(만화),20180726,"6,000","5,400",300점,1748,만화
167,국내도서,데미안,260084 ,9788937460449 ,4850,"헤르만 헤세 지음, 전영애 옮김",민음사,20001220,"8,000","7,200",400점,101259,소설/시/희곡
168,국내도서,귀멸의 칼날 4,208576782 ,9791134841355 ,,고토게 코요하루 지음,학산문화사(만화),20180413,"5,000","4,500",250점,6139,만화
169,국내도서,세계를 건너 너에게 갈게,133668671 ,9788954650212 ,3810,이꽃님 지음,문학동네,20180209,"13,500","12,150",670점,55091,청소년
170,국내도서,귀멸의 칼날 6,209507321 ,9791134841379 ,7650,고토게 코요하루 지음,학산문화사(만화),20181016,"5,000","4,500",250점,6050,만화
171,국내도서,흔한남매 과학 탐험대 1 : 우주,270815497 ,9788934989257 ,77400,"김덕영 그림, 이재국.이현진 글, 흔한컴퍼니 감수, 정현철 외 기획, 흔한남매 원작",주니어김영사,20210524,"14,800","13,320",740점,11305,어린이
172,국내도서,장면들,282944234 ,9788936478902 ,3300,손석희 지음,창비,20211112,"18,500","16,650",920점,6149,사회과학
173,국내도서,나의 첫 투자 수업 1 : 마인드편,263586748 ,9791187993797 ,3320,김정환.김이안 지음,트러스트북스,20210209,"17,000","15,300",850점,4221,경제경영
174,국내도서,해리 포터와 비밀의 방 (미나리마 에디션),282030867 ,9788983928450 ,3840,"J.K. 롤링 지음, 미나리마 그림, 강동혁 옮김",문학수첩,20211026,"33,000","29,700","1,650점",16559,소설/시/희곡
175,국내도서,메타버스 새로운 기회,271457429 ,9791190242868 ,3320,김상균.신병호 지음,베가북스,20210608,"18,800","16,920",940점,4892,경제경영
176,국내도서,뉴욕주민의 진짜 미국식 주식투자,286122776 ,9791162542606 ,3320,뉴욕주민 지음,비즈니스북스,20220111,"24,000","21,600","1,200점",6113,경제경영
177,국내도서,1페이지 미술 365,275962433 ,9791197438776 ,4900,김영숙 지음,빅피시,20210728,"18,500","16,650",920점,1544,예술/대중문화
178,국내도서,"빌 게이츠, 기후재앙을 피하는 법",263668470 ,9788934991366 ,3300,"빌 게이츠 지음, 김민주.이엽 옮김",김영사,20210216,"17,800","16,020",890점,6413,사회과학
179,국내도서,사이보그가 되다,259656737 ,9791160947045 ,3300,김초엽.김원영 지음,사계절,20210115,"19,800","17,820",990점,8665,사회과학
180,국내도서,주술회전 11,259647834 ,9791136730008 ,,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20210115,"5,000","4,500",250점,5052,만화
181,국내도서,듄 신장판 1,262972218 ,9791158887544 ,4840,"프랭크 허버트 지음, 김승욱 옮김",황금가지,20210122,"30,000","27,000","1,500점",11166,소설/시/희곡
182,국내도서,푸른 사자 와니니 2,198322466 ,9788936443054 ,73810,"이현 지음, 오윤화 그림",창비,20190823,"12,000","10,800",600점,21215,어린이
183,국내도서,숲속 100층짜리 집,276110052 ,9788966351411 ,74830,"이와이 도시오 글.그림, 김숙 옮김",북뱅크,20210825,"13,000","11,700",650점,9543,유아
184,국내도서,밤을 걷는 밤,269491860 ,9791191583120 ,3810,유희열.카카오엔터테인먼트 지음,위즈덤하우스,20210415,"15,000","13,500",750점,4045,에세이
185,국내도서,이토록 뜻밖의 뇌과학,276064196 ,9791165215842 ,3400,"리사 펠드먼 배럿 지음, 변지영 옮김, 정재승 감수",더퀘스트,20210805,"16,000","14,400",800점,16878,과학
186,국내도서,이상한 과자 가게 전천당 1,196104762 ,9791164060481 ,74830,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",길벗스쿨,20190705,"12,000","10,800",600점,16384,어린이
187,국내도서,스토리텔링 바이블,258617750 ,9788968332883 ,3600,"대니얼 조슈아 루빈 지음, 이한이 옮김",블랙피쉬,20201217,"23,000","20,700","1,150점",6168,인문학
188,국내도서,상처받은 내면아이 치유,341300440 ,9788999731419 ,3810,"존 브래드쇼 지음, 오제은 옮김",학지사,20240613,"18,000","18,000",0점,4449,대학교재/전문서적
189,국내도서,페인트 (반양장),189589576 ,9788936456894 ,43810,이희영 지음,창비,20190419,"13,000","11,700",650점,37146,청소년
190,국내도서,오늘은 이만 좀 쉴게요 (10만 부 기념 스페셜 에디션),266744829 ,9791191043181 ,3810,"손힘찬 지음, 이다영 그림",스튜디오오드리,20210310,"14,000","12,600",700점,5480,에세이
191,국내도서,역사의 쓸모,343238042 ,9791193401200 ,3900,최태성 지음,프런트페이지,20240729,"18,000","16,200",900점,10800,역사
192,국내도서,자기 결정,63822180 ,9788956609249 ,3100,"페터 비에리 지음, 문항심 옮김",은행나무,20150921,"9,000","8,100",450점,17989,인문학
193,국내도서,눈아이,283286886 ,9788936455736 ,77810,안녕달 지음,창비,20211130,"16,800","15,120",840점,11962,유아
194,국내도서,엔드 오브 타임,262947320 ,9791164137411 ,3420,"브라이언 그린 지음, 박병철 옮김",와이즈베리,20210215,"22,000","19,800","1,100점",13349,과학
195,국내도서,한 게으른 시인의 이야기,284079972 ,9791191859133 ,3810,최승자 지음,난다,20211130,"13,000","11,700",650점,9942,에세이
196,국내도서,트렌드 코리아 2021,252081262 ,9788959896837 ,13320,김난도 외 지음,미래의창,20201012,"18,000","16,200",900점,18863,경제경영
197,국내도서,데일 카네기 자기관리론,260572840 ,9791191280333 ,3320,"데일 카네기 지음, 임상훈 옮김",현대지성,20210113,"11,500","10,350",570점,41928,자기계발
198,국내도서,정재승의 인간 탐구 보고서 6 : 성은 우리를 다르게 만든다,269802093 ,9788950983123 ,74400,"정재승 기획, 정재은.이고은 글, 김현민 그림",아울북,20210414,"16,800","15,120",840점,4871,어린이
199,국내도서,주술회전 8,252610665 ,9791136726636 ,,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20201030,"5,000","4,500",250점,5859,만화
200,국내도서,알사탕,336511319 ,9791198610614 ,77810,백희나 지음,Storybowl(스토리보울),20240321,"15,000","13,500",750점,19238,유아
201,국내도서,"아들아, 돈 공부해야 한다",268021551 ,9788925588902 ,3320,정선용(정스토리) 지음,알에이치코리아(RHK),20210325,"15,800","14,220",790점,4197,경제경영
202,국내도서,싱크 어게인,267423725 ,9788947547079 ,3320,"애덤 그랜트 지음, 이경식 옮김",한국경제신문,20210330,"19,800","17,820",990점,4145,경제경영
203,국내도서,주술회전 9,255210151 ,9791136727763 ,,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20201130,"5,000","4,500",250점,6024,만화
204,국내도서,나는 나답게 살기로 했다,263189730 ,9791191043150 ,3180,손힘찬 지음,스튜디오오드리,20210208,"13,500","12,150",670점,4985,인문학
205,국내도서,해리 포터와 마법사의 돌 (미나리마 에디션),253997222 ,9788983928207 ,3840,"J.K. 롤링 지음, 미나리마 그림, 강동혁 옮김",문학수첩,20201020,"33,000","29,700","1,650점",23194,소설/시/희곡
206,국내도서,주술회전 1,187050369 ,9791164035069 ,,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20190329,"5,000","4,500",250점,5638,만화
207,국내도서,지적 대화를 위한 넓고 얕은 지식 : 제로 편,219841523 ,9791190313131 ,3100,채사장 지음,웨일북,20191224,"23,000","20,700","1,150점",47877,인문학
208,국내도서,강방천의 관점,264070642 ,9788947546980 ,3320,강방천 지음,한국경제신문,20210303,"25,000","22,500","1,250점",4000,경제경영
209,국내도서,주술회전 16 (캐릭터 일러스트 카드 + 양면 홀로그램 책갈피 포함 특장판),277359823 ,,,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20210809,"5,000","4,500",250점,3692,만화
210,국내도서,소설 주술회전 2,277359834 ,9791136741356 ,,"아쿠타미 게게.기타구니 발라드 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20210827,"7,800","7,020",390점,4683,소설/시/희곡
211,국내도서,프로젝트 헤일메리,270454373 ,9788925588735 ,3840,"앤디 위어 지음, 강동혁 옮김",알에이치코리아(RHK),20210504,"22,000","19,800","1,100점",32333,소설/시/희곡
212,국내도서,흔한남매 겨울밤 대소동,283328114 ,9791164139880 ,77810,"유난희 그림, 한바리 글, 흔한컴퍼니 감수, 흔한남매 원작",미래엔아이세움,20211123,"17,000","15,300",850점,4604,어린이
213,국내도서,기묘한 미술관,279202252 ,9791191825084 ,3600,진병관 지음,빅피시,20210908,"17,800","16,020",890점,6423,예술/대중문화
214,국내도서,ETS 토익 단기 공략 750+ (LC + RC),249196467 ,9788917235944 ,13740,ETS 지음,(주)YBM(와이비엠),20200820,"18,000","16,200",900점,69184,외국어
215,국내도서,침묵의 봄,338537229 ,9788962632729 ,4300,"레이첼 카슨 지음, 김은령 옮김, 홍욱희 감수",에코리브르,20240430,"22,000","19,800","1,100점",14468,사회과학
216,국내도서,모순,25843736 ,9788998441012 ,3810,양귀자 지음,쓰다,20130401,"13,000","11,700",650점,228991,소설/시/희곡
217,국내도서,밤의 여행자들,32250088 ,9788937473036 ,4810,윤고은 지음,민음사,20131011,"14,000","12,600",700점,6684,소설/시/희곡
218,국내도서,극락왕생 2,261823910 ,9788954676397 ,7810,고사리박사 지음,문학동네,20210120,"12,000","10,800",600점,3967,만화
219,국내도서,명탐정 코난 99,340162495 ,9791136762245 ,,아오야마 고쇼 지음,서울미디어코믹스(서울문화사),20210723,"6,000","5,400",300점,643,만화
220,국내도서,"빠졌어, 너에게",269056986 ,9788954678063 ,7830,"와야마 야마 지음, 김진희 옮김",문학동네,20210407,"8,500","7,650",420점,14702,만화
221,국내도서,투자의 본질,276696957 ,9791189352424 ,13320,박세익 지음,위너스북,20210820,"18,000","16,200",900점,3401,경제경영
222,국내도서,아직 끝이 아니다 (리커버 양장),279448354 ,9788968970870 ,3840,김연경 지음,가연,20210312,"14,800","13,320",740점,3279,에세이
223,국내도서,고양이 해결사 깜냥 1,236518019 ,9788936447694 ,74810,"홍민정 지음, 김재희 그림",창비,20200327,"12,000","10,800",600점,27675,어린이
224,국내도서,예민한 사람도 마음이 편안해지는 작은 습관,274947941 ,9791165215835 ,3190,"니시와키 슌지 지음, 이은혜 옮김",더퀘스트,20210623,"15,500","13,950",770점,3618,자기계발
225,국내도서,서울 자가에 대기업 다니는 김 부장 이야기 1 : 김 부장 편,334201179 ,9791198517449 ,3320,송희구 지음,서삼독,20240319,"16,800","15,120",840점,12863,자기계발
226,국내도서,일인칭 단수,256383383 ,9788954675987 ,3830,"무라카미 하루키 지음, 홍은주 옮김",문학동네,20201126,"14,500","13,050",720점,15208,소설/시/희곡
227,국내도서,멘탈의 연금술,257266475 ,9791158511982 ,3190,"보도 섀퍼 지음, 박성원 옮김",토네이도,20201214,"16,000","14,400",800점,11653,자기계발
228,국내도서,휴먼카인드,259678550 ,9791191056471 ,3900,"뤼트허르 브레흐만 지음, 조현욱 옮김",인플루엔셜(주),20210302,"22,000","19,800","1,100점",4675,인문학
229,국내도서,강방천 & 존리와 함께하는 나의 첫 주식 교과서,275249634 ,9791190977326 ,3320,강방천.존 리 지음,페이지2(page2),20210721,"16,500","14,850",820점,4461,경제경영
230,국내도서,주술회전 10,257864877 ,9791136729484 ,,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20201220,"5,000","4,500",250점,4930,만화
231,국내도서,강원국의 어른답게 말합니다 (10만 부 기념 개정판),351939465 ,9788901290126 ,3190,강원국 지음,웅진지식하우스,20241108,"18,500","16,650",920점,1201,자기계발
232,국내도서,주술회전 2,187051322 ,9791164035076 ,,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20190329,"5,000","4,500",250점,5190,만화
233,국내도서,소년이 온다,40869703 ,9788936434120 ,3810,한강 지음,창비,20140519,"15,000","13,500",750점,885403,소설/시/희곡
234,국내도서,틴틴팅클!,269408794 ,9788927812128 ,7650,난 지음,중앙books(중앙북스),20210419,"16,800","15,120",840점,6053,만화
235,국내도서,고양이 해결사 깜냥 2,247906151 ,9788936447861 ,74810,"홍민정 지음, 김재희 그림",창비,20201030,"12,000","10,800",600점,19372,어린이
236,국내도서,열두 살 장래 희망,259678496 ,9788936448035 ,73810,"박성우 지음, 홍그림 그림",창비,20210723,"15,000","13,500",750점,6271,어린이
237,국내도서,존리의 금융문맹 탈출,252440122 ,9791190242516 ,3320,존 리 지음,베가북스,20201012,"16,000","14,400",800점,10615,경제경영
238,국내도서,헤르만 헤세의 나무들,259678605 ,9788936478698 ,3850,"헤르만 헤세 지음, 안인희 옮김",창비,20210601,"17,000","15,300",850점,5939,에세이
239,국내도서,절대 배신하지 않는 공부의 기술,265461920 ,9788901248752 ,3190,이상욱 지음,웅진지식하우스,20210223,"15,500","13,950",770점,3770,자기계발
240,국내도서,일기 日記,281053741 ,9788936438586 ,3810,황정은 지음,창비,20211018,"14,000","12,600",700점,4856,에세이
241,국내도서,엑시트 EXIT,256535855 ,9791187799146 ,13320,송희창(송사무장) 지음,지혜로,20201123,"17,000","15,300",850점,5754,경제경영
242,국내도서,지렁이 울음소리 (타계 10주기 특별판),260928721 ,9788937413551 ,2810,박완서 지음,민음사,20210115,"14,000","12,600",700점,3640,소설/시/희곡
243,국내도서,청사과 낙원 시즌 2 : 1~3 세트 - 전3권,274504470 ,9791191766189 ,7650,청낙원 글.그림,위즈덤하우스,20210714,"42,000","37,800","2,100점",4324,만화
244,국내도서,나의 히어로 아카데미아 30,323149430 ,9791136799814 ,,호리코시 코헤이 지음,서울미디어코믹스(서울문화사),20210625,"6,000","5,400",300점,1144,만화
245,국내도서,꽃을 보듯 너를 본다,62163905 ,9791157280292 ,3810,나태주 지음,지혜,20150620,"13,000","11,700",650점,68419,소설/시/희곡
246,국내도서,체인소 맨 1,295837060 ,9791168769984 ,,후지모토 타츠키 지음,학산문화사(만화),20200914,"6,000","5,400",300점,5673,만화
247,국내도서,평범한 결혼생활,265363322 ,9791197346576 ,3810,임경선 지음,토스트,20210311,"15,000","13,500",750점,3819,에세이
248,국내도서,"재인, 재욱, 재훈 (리커버 에디션)",278027056 ,9791167370624 ,3810,정세랑 지음,은행나무,20210916,"12,000","10,800",600점,5186,소설/시/희곡
249,국내도서,주술회전 4,192225693 ,9791164035601 ,,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20190522,"5,000","4,500",250점,5140,만화
250,국내도서,흔한남매의 흔한 호기심 3,270252559 ,9791164137923 ,77400,"안치현 지음, 유난희 그림, 이정모 외 감수, 흔한남매 원작",미래엔아이세움,20210429,"12,000","10,800",600점,7451,어린이
251,국내도서,지구를 위한다는 착각,270251828 ,9788960518612 ,3330,"마이클 셸런버거 지음, 노정태 옮김",부키,20210427,"22,000","19,800","1,100점",7364,사회과학
252,국내도서,1차원이 되고 싶어,280318207 ,9788954682749 ,3810,박상영 지음,문학동네,20211008,"14,800","13,320",740점,10681,소설/시/희곡
253,국내도서,사물의 뒷모습,260211848 ,9791190885669 ,3810,안규철 지음,현대문학,20210322,"14,000","12,600",700점,6309,에세이
254,국내도서,지박소년 하나코 군 0 (특장판),280598932 ,,,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20211019,"6,000","5,400",300점,3045,만화
255,국내도서,종의 기원,74920934 ,9788956609959 ,3810,정유정 지음,은행나무,20160514,"16,800","15,120",840점,44333,소설/시/희곡
256,국내도서,부의 대이동,246075391 ,9791196831080 ,3320,오건영 지음,페이지2(page2),20200723,"17,000","15,300",850점,13687,경제경영
257,국내도서,프리워커스,270304512 ,9788925588667 ,3320,모빌스 그룹 지음,알에이치코리아(RHK),20210428,"22,000","19,800","1,100점",4527,경제경영
258,국내도서,거인의 포트폴리오,282921710 ,9791190977432 ,3320,강환국 지음,페이지2(page2),20211110,"18,000","16,200",900점,6831,경제경영
259,국내도서,내 문장이 그렇게 이상한가요?,74920327 ,9791185152431 ,3800,김정선 지음,유유,20160124,"14,000","12,600",700점,29722,인문학
260,국내도서,소년과 두더지와 여우와 말,236826464 ,9788997381678 ,7840,"찰리 맥커시 지음, 이진경 옮김",상상의힘,20200420,"18,000","16,200",900점,58813,에세이
261,국내도서,주술회전 3,189949847 ,9791164035274 ,47830,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20190425,"5,000","4,500",250점,4756,만화
262,국내도서,깊은 밤 필통 안에서,266133085 ,9788949162072 ,74800,"길상효 지음, 심보영 그림",비룡소,20210301,"13,000","11,700",650점,9223,어린이
263,국내도서,재무제표 모르면 주식투자 절대로 하지마라,226929067 ,9791190242271 ,13320,사경인 지음,베가북스,20200110,"19,800","17,820",990점,17674,경제경영
264,국내도서,아홉 살 마음 사전,105374930 ,9788936447014 ,73710,"박성우 지음, 김효은 그림",창비,20170310,"13,000","11,700",650점,50455,어린이
265,국내도서,체인소 맨 4,299619372 ,9791169278560 ,,후지모토 타츠키 지음,학산문화사(만화),20210107,"6,000","5,400",300점,4952,만화
266,국내도서,팥빙수의 전설,195417403 ,9788901232232 ,74800,이지은 글.그림,웅진주니어,20190618,"13,000","11,700",650점,14668,유아
267,국내도서,미라클모닝 확장판,332273361 ,9791157847242 ,,"할 엘로드 지음, 윤영삼 옮김",한빛비즈,20240125,"19,500","17,550",970점,7261,자기계발
268,국내도서,무라카미 T,270304641 ,9788934989981 ,3830,"무라카미 하루키 지음, 권남희 옮김",비채,20210510,"17,500","15,750",870점,3945,에세이
269,국내도서,동물농장,40674 ,9788937460050 ,4840,"조지 오웰 지음, 도정일 옮김",민음사,19980805,"8,000","7,200",400점,76609,소설/시/희곡
270,국내도서,참을 수 없는 존재의 가벼움,152511699 ,9788937437564 ,3860,"밀란 쿤데라 지음, 이재룡 옮김",민음사,20180620,"17,000","15,300",850점,46641,소설/시/희곡
271,국내도서,혼자 공부하는 파이썬,294996715 ,9791162245651 ,94000,윤인성 지음,한빛미디어,20220601,"22,000","19,800","1,100점",14866,컴퓨터/모바일
272,국내도서,멋진 신세계,60836103 ,9788973814725 ,3840,"올더스 헉슬리 지음, 안정효 옮김",(주)태일소담출판사,20150612,"13,800","12,420",690점,38950,소설/시/희곡
273,국내도서,운의 알고리즘,269869438 ,9791197410307 ,3180,정회도 지음,소울소사이어티,20210428,"16,000","14,400",800점,3344,자기계발
274,국내도서,기록하기로 했습니다.,259678516 ,9791160805390 ,3810,김신지 지음,휴머니스트,20210209,"14,000","12,600",700점,8026,에세이
275,국내도서,흔한남매 과학 탐험대 2 : 지구와 달,278764709 ,9788934980254 ,77400,"김덕영 그림, 이재국 외 글, 정현철 감수, 김희목 외 기획, 흔한남매 원작",주니어김영사,20210827,"14,800","13,320",740점,10049,어린이
276,국내도서,추리 천재 엉덩이 탐정 10,258014206 ,9791164137053 ,74830,"트롤 글.그림, 김정화 옮김",미래엔아이세움,20201215,"12,000","10,800",600점,7540,어린이
277,국내도서,베서니와 괴물의 묘약,257917114 ,9791130633572 ,74840,"잭 메기트-필립스 지음, 이사벨 폴라트 그림, 김선희 옮김",요요,20201215,"15,000","13,500",750점,6118,어린이
278,국내도서,서점 일기,261206908 ,9791155100936 ,3840,"숀 비텔 지음, 김마림 옮김",여름언덕,20210120,"18,000","16,200",900점,3167,인문학
279,국내도서,불안한 사람들,271417934 ,9791130637617 ,3850,"프레드릭 배크만 지음, 이은선 옮김",다산책방,20210514,"15,800","14,220",790점,4050,소설/시/희곡
280,국내도서,룬의 아이들 - 블러디드 4,270011623 ,9788954678766 ,4810,전민희 지음,엘릭시르,20210426,"14,500","13,050",720점,4442,소설/시/희곡
281,국내도서,설민석의 세계사 대모험 8,268196057 ,9791196893194 ,77900,"설민석.김정욱 지음, 박성일 그림, 김영수 감수",단꿈아이,20210330,"12,000","10,800",600점,3706,어린이
282,국내도서,주술회전 16,277359827 ,9791136741585 ,,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20210827,"5,000","4,500",250점,4111,만화
283,국내도서,달콩이네 떡집,284185836 ,9788949162126 ,74800,"김리리 지음, 김이랑 그림",비룡소,20211202,"13,000","11,700",650점,8687,어린이
284,국내도서,1984,418906 ,9788937460777 ,4840,"조지 오웰 지음, 정회성 옮김",민음사,20030616,"11,000","9,900",550점,68657,소설/시/희곡
285,국내도서,체인소 맨 5,300410758 ,9791169279178 ,,후지모토 타츠키 지음,학산문화사(만화),20210312,"6,000","5,400",300점,5444,만화
286,국내도서,하이큐!! 44,255139411 ,9791136252982 ,,후루다테 하루이치 지음,대원씨아이(만화),20201125,"5,000","4,500",250점,5128,만화
287,국내도서,나는 나로 살기로 했다,287779710 ,9791197377150 ,3810,김수현 지음,클레이하우스,20220204,"16,000","14,400",800점,1898,에세이
288,국내도서,아주 작은 습관의 힘,182285146 ,9791162540640 ,3190,"제임스 클리어 지음, 이한이 옮김",비즈니스북스,20190226,"16,000","14,400",800점,65623,자기계발
289,국내도서,도스토옙스키 컬렉션 (도스토옙스키 탄생 200주년 기념판) - 전11권,281825391 ,9788932921495 ,4890,"표도르 도스토옙스키 지음, 석영중 외 옮김",열린책들,20211122,"110,000","99,000","5,500점",2864,소설/시/희곡
290,국내도서,고래별 3,264317621 ,9788925589091 ,7810,나윤희 지음,알에이치코리아(RHK),20210228,"22,000","19,800","1,100점",3764,만화
291,국내도서,행성어 서점,282199385 ,9788960907003 ,3810,"김초엽 지음, 최인호 그림",마음산책,20211101,"14,500","13,050",720점,6336,소설/시/희곡
292,국내도서,상대적이며 절대적인 지식의 백과사전,281983338 ,9788932921365 ,3860,"베르나르 베르베르 지음, 이세욱 외 옮김",열린책들,20211110,"19,800","17,820",990점,7486,에세이
293,국내도서,이상한 과자 가게 전천당 2,196127416 ,9791164060498 ,74830,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",길벗스쿨,20190705,"12,000","10,800",600점,12518,어린이
294,국내도서,시와 산책,243698085 ,9791196517199 ,4810,한정원 지음,시간의흐름,20200630,"18,000","16,200",900점,21307,에세이
295,국내도서,백년 허리 2 : 치료편,271247686 ,9791197437311 ,3510,정선근 지음,언탱글링,20210513,"18,500","16,650",920점,42493,건강/취미
296,국내도서,주술회전 7,224548740 ,9791165018795 ,,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20191231,"5,000","4,500",250점,4704,만화
297,국내도서,여름은 오래 그곳에 남아,74920956 ,9788934972204 ,3830,"마쓰이에 마사시 지음, 김춘미 옮김",비채,20160819,"16,800","15,120",840점,20686,소설/시/희곡
298,국내도서,"굿바이, 이재명",285309824 ,9788991622869 ,3300,장영하 지음,지우출판,20211224,"15,000","13,500",750점,6609,사회과학
299,국내도서,전국축제자랑,265732253 ,9788937413711 ,3810,김혼비.박태하 지음,민음사,20210226,"15,000","13,500",750점,6178,에세이
300,국내도서,선량한 차별주의자,198747646 ,9788936477196 ,3300,김지혜 지음,창비,20190717,"17,000","15,300",850점,35093,사회과학
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,좋은 책을 고르는 방법, 알라딘!! www.aladin.co.kr,,,,,,,,,,
